act_symbol,date,period,net_income,sales,average_shares,income_from_continuing_operations
ASND,2023-06-30,Quarter,-132410000,51680000,56220000,-132410000
ASND,2023-09-30,Quarter,-176560000,52280000,56270000,-176560000
ASND,2023-12-31,Quarter,-93040000,148660000,56560000,-93040000
ASND,2024-03-31,Quarter,-142260000,104110000,56880000,-142260000
ASND,2024-06-30,Quarter,-117790000,38770000,57350000,-117790000
ASND,2024-09-30,Quarter,-109080000,63590000,57540000,-109080000
ASND,2024-12-31,Quarter,-39990000,187020000,59790000,-39990000
ASNS,2017-12-31,Quarter,-11190000,0,6660000,-11190000
ASNS,2018-03-31,Quarter,-10630000,0,14290000,-10630000
ASNS,2018-06-30,Quarter,-12130000,0,14300000,-12130000
ASNS,2018-09-30,Quarter,-10900000,0,14320000,-10900000
ASNS,2022-03-31,Quarter,-4640000,1870000,2050000,-4640000
ASNS,2022-06-30,Quarter,-1650000,3080000,9520000,-1650000
ASNS,2022-09-30,Quarter,-2210000,1350000,17320000,-2210000
ASNS,2022-12-31,Quarter,-2480000,2530000,1160000,-2480000
ASNS,2023-03-31,Quarter,-1900000,1850000,1730000,-1900000
ASNS,2023-06-30,Quarter,-1590000,1900000,2330000,-1590000
ASNS,2023-09-30,Quarter,-870000,850000,2690000,-870000
ASNS,2023-12-31,Quarter,-1930000,1020000,2870000,-1930000
ASNS,2024-03-31,Quarter,-1990000,730000,3980000,-1990000
ASNS,2024-06-30,Quarter,-60000,3430000,4000000,-60000
ASNS,2024-09-30,Quarter,-510000,2540000,6020000,-510000
ASO,2021-01-31,Quarter,91520000,1597440000,94380000,91520000
ASO,2021-04-30,Quarter,177800000,1580330000,96470000,177800000
ASO,2021-07-31,Quarter,190510000,1791530000,95890000,190510000
ASO,2021-10-31,Quarter,161310000,1592800000,93840000,161310000
ASO,2022-01-31,Quarter,141770000,1808470000,90480000,141770000
ASO,2022-04-30,Quarter,149810000,1467730000,88610000,149810000
ASO,2022-07-31,Quarter,188800000,1686920000,84910000,188800000
ASO,2022-10-31,Quarter,131740000,1493930000,81380000,131740000
ASO,2023-01-31,Quarter,157650000,1746500000,80070000,157650000
ASO,2023-04-30,Quarter,93970000,1383610000,79290000,93970000
ASO,2023-07-31,Quarter,157080000,1583080000,78090000,157080000
ASO,2023-10-31,Quarter,99980000,1397780000,76060000,99980000
ASO,2024-01-31,Quarter,168170000,1794830000,76040000,168170000
ASO,2024-04-30,Quarter,76470000,1364220000,75800000,76470000
ASO,2024-07-31,Quarter,142590000,1548980000,73290000,142590000
ASO,2024-10-31,Quarter,65760000,1343330000,71770000,65760000
ASO,2025-01-31,Quarter,133630000,1676920000,70690000,133630000
ASPI,2022-09-30,Quarter,-1960000,0,30110000,-1960000
ASPI,2022-12-31,Quarter,-1300000,0,26790000,-1300000
ASPI,2023-03-31,Quarter,-3620000,0,29140000,-3620000
ASPI,2023-06-30,Quarter,-4290000,0,29800000,-4290000
ASPI,2023-09-30,Quarter,-4220000,0,31150000,-4220000
ASPI,2023-12-31,Quarter,-4160000,430000,46240000,-4180000
ASPI,2024-03-31,Quarter,-6950000,840000,44560000,-6960000
ASPI,2024-06-30,Quarter,-8930000,1020000,49140000,-8880000
ASPI,2024-09-30,Quarter,-7270000,1090000,61530000,-7360000
ASPN,2016-09-30,Quarter,-3100000,29560000,23170000,-3100000
ASPN,2016-12-31,Quarter,-5740000,27640000,23220000,-5740000
ASPN,2017-03-31,Quarter,-9080000,23000000,23260000,-9080000
ASPN,2017-06-30,Quarter,-5470000,25070000,23370000,-5470000
ASPN,2017-09-30,Quarter,-3090000,27200000,23440000,-3090000
ASPN,2017-12-31,Quarter,-1680000,36360000,23490000,-1680000
ASPN,2018-03-31,Quarter,-6840000,23070000,23570000,-6840000
ASPN,2018-06-30,Quarter,-6960000,21670000,23740000,-6960000
ASPN,2018-09-30,Quarter,-6530000,23940000,23810000,-6530000
ASPN,2018-12-31,Quarter,-14110000,35680000,23830000,-14110000
ASPN,2019-03-31,Quarter,-6000000,27910000,23930000,-6000000
ASPN,2019-06-30,Quarter,-5320000,29530000,24120000,-5320000
ASPN,2019-09-30,Quarter,-2290000,35430000,24170000,-2290000
ASPN,2019-12-31,Quarter,-960000,46500000,24170000,-960000
ASPN,2020-03-31,Quarter,-3170000,28420000,25190000,-3170000
ASPN,2020-06-30,Quarter,-5700000,24640000,26520000,-5700000
ASPN,2020-09-30,Quarter,-6750000,24200000,26730000,-6750000
ASPN,2020-12-31,Quarter,-6190000,23020000,27060000,-6190000
ASPN,2021-03-31,Quarter,-6250000,28100000,27980000,-6250000
ASPN,2021-06-30,Quarter,-6670000,31670000,28500000,-6670000
ASPN,2021-09-30,Quarter,-7820000,30380000,32520000,-7820000
ASPN,2021-12-31,Quarter,-16350000,31480000,32650000,-16350000
ASPN,2022-03-31,Quarter,-19480000,38410000,32940000,-19480000
ASPN,2022-06-30,Quarter,-24050000,45640000,35210000,-24050000
ASPN,2022-09-30,Quarter,-29600000,36710000,39530000,-29600000
ASPN,2022-12-31,Quarter,-9610000,59610000,49200000,-9610000
ASPN,2023-03-31,Quarter,-16800000,45590000,69160000,-16800000
ASPN,2023-06-30,Quarter,-15420000,48160000,69250000,-15420000
ASPN,2023-09-30,Quarter,-13070000,60760000,69320000,-13070000
ASPN,2023-12-31,Quarter,-520000,84220000,70020000,-520000
ASPN,2024-03-31,Quarter,-1840000,94500000,75760000,-1840000
ASPN,2024-06-30,Quarter,16820000,117770000,78980000,16820000
ASPN,2024-09-30,Quarter,-12970000,117340000,76260000,-12970000
ASPS,2016-09-30,Quarter,10590000,252750000,19570000,11470000
ASPS,2016-12-31,Quarter,-20380000,238630000,18790000,-19660000
ASPS,2017-03-31,Quarter,6550000,240480000,19300000,7160000
ASPS,2017-06-30,Quarter,9040000,250690000,18840000,9720000
ASPS,2017-09-30,Quarter,6960000,234980000,18430000,7770000
ASPS,2017-12-31,Quarter,286350000,216070000,18210000,286980000
ASPS,2018-03-31,Quarter,-4130000,197440000,17380000,-3610000
ASPS,2018-06-30,Quarter,1570000,218560000,17550000,2260000
ASPS,2018-09-30,Quarter,8670000,204580000,17580000,9520000
ASPS,2018-12-31,Quarter,-11490000,217630000,16750000,-10870000
ASPS,2019-03-31,Quarter,-3180000,169940000,16290000,-2740000
ASPS,2019-06-30,Quarter,-5840000,196540000,16210000,-4600000
ASPS,2019-09-30,Quarter,7170000,141490000,16150000,7580000
ASPS,2019-12-31,Quarter,-306110000,140690000,15570000,-306090000
ASPS,2020-03-31,Quarter,-11650000,121440000,15500000,-11550000
ASPS,2020-06-30,Quarter,-35060000,95340000,15600000,-34860000
ASPS,2020-09-30,Quarter,-13240000,88800000,15640000,-12900000
ASPS,2020-12-31,Quarter,-7210000,59970000,15660000,-7010000
ASPS,2021-03-31,Quarter,-22000000,50470000,15720000,-21920000
ASPS,2021-06-30,Quarter,-18480000,46040000,15830000,-18650000
ASPS,2021-09-30,Quarter,-18270000,43240000,15830000,-18330000
ASPS,2021-12-31,Quarter,70560000,38700000,16040000,70950000
ASPS,2022-03-31,Quarter,-12190000,39520000,15960000,-12030000
ASPS,2022-06-30,Quarter,-15500000,40420000,16080000,-15320000
ASPS,2022-09-30,Quarter,-14390000,38380000,16090000,-14260000
ASPS,2022-12-31,Quarter,-11340000,34800000,16100000,-11230000
ASPS,2023-03-31,Quarter,-12950000,39460000,18440000,-12870000
ASPS,2023-06-30,Quarter,-18850000,35240000,20840000,-18840000
ASPS,2023-09-30,Quarter,-11340000,36210000,22180000,-11280000
ASPS,2023-12-31,Quarter,-13150000,34160000,28110000,-13080000
ASPS,2024-03-31,Quarter,-9200000,39470000,28180000,-9160000
ASPS,2024-06-30,Quarter,-8310000,39120000,28550000,-8270000
ASPS,2024-09-30,Quarter,-9360000,40530000,28670000,-9300000
ASPU,2016-07-31,Quarter,-510000,2760000,11320000,-510000
ASPU,2016-10-31,Quarter,120000,3470000,12140000,120000
ASPU,2017-01-31,Quarter,10000,3740000,13040000,10000
ASPU,2017-04-30,Quarter,-720000,4290000,11630000,-720000
ASPU,2017-07-31,Quarter,-770000,4240000,13530000,-770000
ASPU,2017-10-31,Quarter,-480000,4850000,13290000,-480000
ASPU,2018-01-31,Quarter,-2150000,5700000,14490000,-2150000
ASPU,2018-04-30,Quarter,-3660000,7230000,14090000,-3660000
ASPU,2018-07-31,Quarter,-2840000,7220000,18320000,-2840000
ASPU,2018-10-31,Quarter,-2480000,8100000,18340000,-2480000
ASPU,2019-01-31,Quarter,-2360000,8490000,18400000,-2360000
ASPU,2019-04-30,Quarter,-1610000,10210000,18700000,-1610000
ASPU,2019-07-31,Quarter,-2080000,10360000,18730000,-2080000
ASPU,2019-10-31,Quarter,-640000,12090000,18990000,-640000
ASPU,2020-01-31,Quarter,-2280000,12540000,19420000,-2280000
ASPU,2020-04-30,Quarter,-660000,14080000,19710000,-660000
ASPU,2020-07-31,Quarter,-940000,15170000,22090000,-940000
ASPU,2020-10-31,Quarter,-4370000,16970000,22790000,-4370000
ASPU,2021-01-31,Quarter,-2820000,16620000,24540000,-2820000
ASPU,2021-04-30,Quarter,-2320000,19050000,25780000,-2320000
ASPU,2021-07-31,Quarter,-870000,19430000,25070000,-870000
ASPU,2021-10-31,Quarter,-2850000,18940000,24960000,-2850000
ASPU,2022-01-31,Quarter,-3730000,18940000,25040000,-3730000
ASPU,2022-04-30,Quarter,-2130000,19380000,26610000,-2130000
ASPU,2022-07-31,Quarter,-3710000,18890000,25200000,-3710000
ASPU,2022-10-31,Quarter,-2290000,17070000,25280000,-2290000
ASR,2016-09-30,Quarter,48960000,125800000,30000000,48960000
ASR,2016-12-31,Quarter,46120000,157610000,31190000,46120000
ASR,2017-03-31,Quarter,66130000,122350000,30000000,66130000
ASR,2017-06-30,Quarter,61050000,158210000,30000000,62100000
ASR,2017-09-30,Quarter,61860000,181530000,30000000,64380000
ASR,2017-12-31,Quarter,120190000,205160000,31110000,165150000
ASR,2018-03-31,Quarter,77680000,209150000,30000000,78340000
ASR,2018-06-30,Quarter,56160000,200980000,30000000,56790000
ASR,2018-09-30,Quarter,52170000,194410000,29640000,53150000
ASR,2018-12-31,Quarter,73840000,198340000,30720000,78470000
ASR,2019-03-31,Quarter,76360000,213270000,30000000,79000000
ASR,2019-06-30,Quarter,74620000,212830000,30150000,79680000
ASR,2019-09-30,Quarter,67700000,211470000,30590000,69030000
ASR,2019-12-31,Quarter,65540000,237150000,29430000,67840000
ASR,2020-03-31,Quarter,95160000,209930000,30000000,99230000
ASR,2020-06-30,Quarter,-22320000,75800000,30000000,-24260000
ASR,2020-09-30,Quarter,4760000,110850000,30000000,6660000
ASR,2020-12-31,Quarter,14900000,195510000,30000000,18100000
ASR,2021-03-31,Quarter,46490000,142670000,30000000,51070000
ASR,2021-06-30,Quarter,61580000,211460000,29820000,66490000
ASR,2021-09-30,Quarter,89700000,243310000,30820000,97870000
ASR,2021-12-31,Quarter,97220000,328650000,30000000,99960000
ASR,2022-03-31,Quarter,107050000,264780000,30000000,114670000
ASR,2022-06-30,Quarter,132810000,315350000,32060000,141940000
ASR,2022-09-30,Quarter,125800000,310960000,29800000,132310000
ASR,2022-12-31,Quarter,130670000,367000000,30000000,140180000
ASR,2023-03-31,Quarter,117580000,290820000,30000000,125950000
ASR,2023-06-30,Quarter,138370000,348450000,30000000,149960000
ASR,2023-09-30,Quarter,158780000,371460000,30000000,164500000
ASR,2023-12-31,Quarter,161780000,448190000,30000000,162790000
ASR,2024-06-30,Quarter,213070000,428850000,30000000,219210000
ASR,2024-09-30,Quarter,178870000,395870000,30000000,183800000
ASRT,2017-09-30,Quarter,-15990000,95410000,63000000,-15990000
ASRT,2017-12-31,Quarter,-33100000,94410000,63140000,-33100000
ASRT,2018-03-31,Quarter,33820000,128400000,81880000,33820000
ASRT,2018-06-30,Quarter,-21050000,63270000,63720000,-21050000
ASRT,2018-09-30,Quarter,48270000,77490000,82690000,48270000
ASRT,2018-12-31,Quarter,-24140000,42600000,64000000,-24140000
ASRT,2019-03-31,Quarter,-14300000,57930000,64240000,-14300000
ASRT,2019-06-30,Quarter,-13610000,57200000,64480000,-13610000
ASRT,2019-09-30,Quarter,3330000,55150000,72750000,3330000
ASRT,2019-12-31,Quarter,-192630000,59220000,72830000,-192630000
ASRT,2020-03-31,Quarter,41230000,20920000,71050000,41230000
ASRT,2020-06-30,Quarter,-34500000,20620000,98560000,-34500000
ASRT,2020-09-30,Quarter,-10520000,34570000,119560000,-10520000
ASRT,2020-12-31,Quarter,-24350000,30180000,29940000,-24350000
ASRT,2021-03-31,Quarter,4540000,26840000,38480000,4540000
ASRT,2021-06-30,Quarter,-14170000,25370000,44710000,-14170000
ASRT,2021-09-30,Quarter,3740000,25470000,45060000,3740000
ASRT,2021-12-31,Quarter,4610000,33330000,45390000,4610000
ASRT,2022-03-31,Quarter,9060000,36540000,46130000,9060000
ASRT,2022-06-30,Quarter,7830000,35130000,47580000,7830000
ASRT,2022-09-30,Quarter,4170000,34210000,57390000,4170000
ASRT,2022-12-31,Quarter,88550000,50350000,67070000,88550000
ASRT,2023-03-31,Quarter,-3480000,42470000,51010000,-3480000
ASRT,2023-06-30,Quarter,8470000,40990000,70140000,8470000
ASRT,2023-09-30,Quarter,-279540000,35630000,81710000,-279540000
ASRT,2023-12-31,Quarter,-57380000,32990000,94670000,-57380000
ASRT,2024-03-31,Quarter,-4510000,32450000,94980000,-4510000
ASRT,2024-06-30,Quarter,-3670000,31130000,95240000,-3670000
ASRT,2024-09-30,Quarter,-2920000,29200000,95350000,-2920000
ASRV,2016-09-30,Quarter,1070000,14140000,18960000,1070000
ASRV,2016-12-31,Quarter,1150000,14380000,18990000,1150000
ASRV,2017-03-31,Quarter,1350000,14310000,18920000,1350000
ASRV,2017-06-30,Quarter,1390000,14810000,18700000,1390000
ASRV,2017-09-30,Quarter,1550000,14820000,18480000,1550000
ASRV,2017-12-31,Quarter,-1000000,15070000,18230000,-1000000
ASRV,2018-03-31,Quarter,1770000,14850000,18180000,1770000
ASRV,2018-06-30,Quarter,1740000,15280000,18140000,1740000
ASRV,2018-09-30,Quarter,2330000,15740000,18040000,2330000
ASRV,2018-12-31,Quarter,1930000,15450000,17800000,1930000
ASRV,2019-03-31,Quarter,1880000,15770000,17660000,1880000
ASRV,2019-06-30,Quarter,1790000,16420000,17480000,1790000
ASRV,2019-09-30,Quarter,1690000,16530000,17360000,1690000
ASRV,2019-12-31,Quarter,670000,15820000,17190000,670000
ASRV,2020-03-31,Quarter,1410000,15780000,17100000,1410000
ASRV,2020-06-30,Quarter,1420000,15830000,17060000,1420000
ASRV,2020-09-30,Quarter,1080000,15540000,17060000,1080000
ASRV,2020-12-31,Quarter,690000,16010000,17070000,690000
ASRV,2021-03-31,Quarter,2080000,16380000,17100000,2080000
ASRV,2021-06-30,Quarter,1710000,16240000,17130000,1710000
ASRV,2021-09-30,Quarter,1430000,15790000,17110000,1430000
ASRV,2021-12-31,Quarter,1850000,16020000,17120000,1850000
ASRV,2022-03-31,Quarter,2420000,15360000,17150000,2420000
ASRV,2022-06-30,Quarter,1980000,15670000,17150000,1980000
ASRV,2022-09-30,Quarter,2100000,17030000,17150000,2100000
ASRV,2022-12-31,Quarter,950000,17700000,17150000,950000
ASRV,2023-03-31,Quarter,1520000,20080000,17160000,1520000
ASRV,2023-06-30,Quarter,-190000,18740000,17150000,-190000
ASRV,2023-09-30,Quarter,650000,19700000,17150000,650000
ASRV,2023-12-31,Quarter,-5320000,18730000,17150000,-5320000
ASRV,2024-03-31,Quarter,1900000,21170000,17310000,1900000
ASRV,2024-06-30,Quarter,-380000,20880000,17030000,-380000
ASRV,2024-09-30,Quarter,1180000,20910000,16520000,1180000
ASST,2023-03-31,Quarter,-1070000,60000,12460000,-1070000
ASST,2023-06-30,Quarter,-1320000,70000,13710000,-1320000
ASST,2023-09-30,Quarter,-1190000,60000,13760000,-1190000
ASST,2023-12-31,Quarter,-1350000,80000,13580000,-1350000
ASST,2024-03-31,Quarter,-1390000,120000,14170000,-1390000
ASST,2024-06-30,Quarter,-1730000,90000,2960000,-1730000
ASST,2024-09-30,Quarter,-1320000,200000,3220000,-1320000
AST,2016-09-30,Quarter,-10650000,2080000,45190000,-10650000
AST,2016-12-31,Quarter,-9340000,1750000,45960000,-9340000
AST,2017-06-30,Quarter,-8730000,320000,48510000,-8730000
AST,2017-09-30,Quarter,-6810000,1690000,49770000,-6810000
AST,2017-12-31,Quarter,-6550000,30000,53250000,-6550000
AST,2018-03-31,Quarter,-2310000,480000,54190000,-2310000
AST,2018-06-30,Quarter,-6980000,110000,55140000,-6980000
AST,2018-09-30,Quarter,-4450000,120000,55530000,-4450000
ASTC,2016-09-30,Quarter,-3420000,1010000,20630000,-3470000
ASTC,2016-12-31,Quarter,-2600000,520000,20620000,-2650000
ASTC,2017-03-31,Quarter,-2800000,410000,20160000,-2850000
ASTC,2017-06-30,Quarter,-2760000,390000,19740000,-2790000
ASTC,2017-09-30,Quarter,-3010000,0,4060000,-3010000
ASTC,2017-12-31,Quarter,-3140000,40000,4060000,-3140000
ASTC,2018-03-31,Quarter,-2860000,0,4060000,-2860000
ASTC,2018-06-30,Quarter,-4250000,50000,4070000,-4250000
ASTC,2018-09-30,Quarter,-2240000,30000,4070000,-2240000
ASTC,2018-12-31,Quarter,-2160000,10000,4680000,-2160000
ASTC,2019-03-31,Quarter,-1390000,0,5470000,-1390000
ASTC,2019-06-30,Quarter,-1740000,90000,5780000,-1740000
ASTC,2019-09-30,Quarter,-2070000,0,5590000,-2070000
ASTC,2019-12-31,Quarter,-2080000,210000,5950000,-2080000
ASTC,2020-03-31,Quarter,-2070000,120000,6110000,-2070000
ASTC,2020-06-30,Quarter,-2090000,160000,6350000,-2090000
ASTC,2020-12-31,Quarter,-1620000,130000,15860000,-1620000
ASTC,2021-03-31,Quarter,-2400000,50000,18170000,-2400000
ASTC,2021-09-30,Quarter,-2030000,190000,47430000,-2030000
ASTC,2021-12-31,Quarter,-2180000,560000,47480000,-2180000
ASTC,2022-03-31,Quarter,-2100000,100000,47610000,-2100000
ASTC,2022-06-30,Quarter,-2020000,20000,50530000,-2020000
ASTC,2022-09-30,Quarter,-2530000,40000,48360000,-2530000
ASTC,2022-12-31,Quarter,-2420000,260000,1610000,-2420000
ASTC,2023-03-31,Quarter,-2380000,40000,1620000,-2380000
ASTC,2023-06-30,Quarter,-2320000,410000,1640000,-2320000
ASTC,2023-09-30,Quarter,-2910000,430000,1630000,-2910000
ASTC,2023-12-31,Quarter,-2640000,1120000,1630000,-2640000
ASTC,2024-03-31,Quarter,-3150000,50000,1630000,-3150000
ASTC,2024-06-30,Quarter,-2960000,70000,1660000,-2960000
ASTC,2024-09-30,Quarter,-3280000,30000,1630000,-3280000
ASTE,2016-09-30,Quarter,6840000,247750000,23150000,6840000
ASTE,2016-12-31,Quarter,12390000,326560000,23150000,12330000
ASTE,2017-03-31,Quarter,15120000,318400000,23180000,15080000
ASTE,2017-06-30,Quarter,14420000,301910000,23180000,14360000
ASTE,2017-09-30,Quarter,-2670000,252050000,23030000,-2700000
ASTE,2017-12-31,Quarter,10920000,312380000,23190000,10850000
ASTE,2018-03-31,Quarter,20270000,325450000,23240000,20220000
ASTE,2018-06-30,Quarter,-40670000,272530000,23060000,-40770000
ASTE,2018-09-30,Quarter,7000000,256610000,23080000,6900000
ASTE,2018-12-31,Quarter,-47040000,317000000,22580000,-47100000
ASTE,2019-03-31,Quarter,14270000,325780000,22650000,14220000
ASTE,2019-06-30,Quarter,23380000,304800000,22670000,23360000
ASTE,2019-09-30,Quarter,3010000,255810000,22690000,2960000
ASTE,2019-12-31,Quarter,-18360000,283220000,22530000,-18360000
ASTE,2020-03-31,Quarter,20640000,288850000,22710000,20480000
ASTE,2020-06-30,Quarter,9260000,265300000,22710000,9310000
ASTE,2020-09-30,Quarter,1650000,231400000,22950000,1690000
ASTE,2020-12-31,Quarter,15350000,238850000,22950000,15430000
ASTE,2021-03-31,Quarter,8700000,284400000,22880000,8700000
ASTE,2021-06-30,Quarter,9000000,278000000,22920000,9000000
ASTE,2021-09-30,Quarter,9300000,267000000,22910000,9300000
ASTE,2021-12-31,Quarter,-9200000,267800000,22770000,-9100000
ASTE,2022-03-31,Quarter,4100000,291200000,22900000,4100000
ASTE,2022-06-30,Quarter,-3900000,318200000,22850000,-3900000
ASTE,2022-09-30,Quarter,700000,315200000,22920000,500000
ASTE,2022-12-31,Quarter,-1000000,349900000,22690000,-1300000
ASTE,2023-03-31,Quarter,12100000,347900000,22740000,12100000
ASTE,2023-06-30,Quarter,13100000,350000000,22770000,13200000
ASTE,2023-09-30,Quarter,-6600000,303100000,22750000,-6500000
ASTE,2023-12-31,Quarter,14900000,337200000,22800000,14900000
ASTE,2024-03-31,Quarter,3400000,309200000,22840000,3300000
ASTE,2024-06-30,Quarter,-14000000,345500000,22800000,-14000000
ASTE,2024-09-30,Quarter,-6200000,291400000,22820000,-6200000
ASTH,2022-12-31,Quarter,-2600000,294210000,43330000,470000
ASTH,2023-03-31,Quarter,14620000,337240000,47170000,14310000
ASTH,2023-06-30,Quarter,13170000,348210000,47040000,17480000
ASTH,2023-09-30,Quarter,22060000,348170000,46920000,27970000
ASTH,2023-12-31,Quarter,10870000,353040000,47520000,-1910000
ASTH,2024-03-31,Quarter,14840000,404360000,47850000,16860000
ASTH,2024-06-30,Quarter,19170000,486270000,47540000,21870000
ASTH,2024-09-30,Quarter,16090000,478710000,47340000,18980000
ASTI,2021-06-30,Quarter,-1690000,380000,3670000,-1690000
ASTI,2021-09-30,Quarter,-2560000,10000,3820000,-2560000
ASTI,2022-03-31,Quarter,-4300000,570000,21670000,-4300000
ASTI,2022-06-30,Quarter,-2310000,640000,30590000,-2310000
ASTI,2022-09-30,Quarter,-7910000,10000,33160000,-7910000
ASTI,2022-12-31,Quarter,-5230000,10000,29180000,-5230000
ASTI,2023-03-31,Quarter,-6080000,120000,35570000,-6080000
ASTI,2023-06-30,Quarter,-3910000,100000,46890000,-3910000
ASTI,2023-09-30,Quarter,-1910000,230000,470000,-1910000
ASTI,2024-03-31,Quarter,-2540000,10000,4760000,-2540000
ASTI,2024-06-30,Quarter,-3450000,30000,51000000,-3450000
