act_symbol,date,reported,estimate
AMOT,2021-03-31,0.32,0.15
AMOT,2021-06-30,0.33,0.26
AMOT,2021-09-30,0.41,0.30
AMOT,2021-12-31,0.20,0.30
AMOT,2022-03-31,0.24,0.09
AMOT,2022-06-30,0.36,0.25
AMOT,2022-09-30,0.60,0.35
AMOT,2022-12-31,0.43,0.41
AMOT,2023-03-31,0.55,0.45
AMOT,2023-06-30,0.58,0.56
AMP,2016-12-31,2.73,2.43
AMP,2017-03-31,2.70,2.52
AMP,2017-06-30,2.80,2.62
AMP,2017-09-30,3.53,2.86
AMP,2017-12-31,3.26,3.09
AMP,2018-03-31,3.70,3.47
AMP,2018-06-30,3.60,3.51
AMP,2018-09-30,3.74,3.61
AMP,2018-12-31,3.80,3.68
AMP,2019-03-31,3.75,3.61
AMP,2019-06-30,4.06,4.00
AMP,2019-09-30,4.24,3.97
AMP,2019-12-31,4.20,4.24
AMP,2020-03-31,5.41,3.88
AMP,2020-06-30,2.64,2.94
AMP,2020-09-30,1.47,1.35
AMP,2020-12-31,4.53,4.44
AMP,2021-03-31,5.43,4.73
AMP,2021-06-30,5.27,5.23
AMP,2021-09-30,5.91,5.46
AMP,2021-12-31,6.15,5.77
AMP,2022-03-31,5.98,5.93
AMP,2022-06-30,5.81,5.73
AMP,2022-09-30,6.43,5.82
AMP,2022-12-31,6.94,6.35
AMP,2023-03-31,7.25,7.13
AMP,2023-06-30,7.44,7.29
AMP,2023-09-30,7.68,7.58
AMP,2023-12-31,7.75,7.67
AMP,2024-03-31,8.39,8.10
AMP,2024-06-30,8.53,8.51
AMP,2024-09-30,8.83,8.91
AMP,2024-12-31,9.36,8.94
AMPE,2018-12-31,0.09,
AMPE,2019-03-31,0.09,
AMPE,2019-06-30,-0.05,
AMPE,2019-09-30,-0.05,
AMPE,2019-12-31,-0.05,
AMPE,2020-03-31,-0.04,-0.04
AMPE,2020-06-30,-0.02,-0.04
AMPE,2020-09-30,-0.02,-0.02
AMPE,2020-12-31,-0.02,-0.02
AMPE,2021-03-31,-0.02,-0.02
AMPE,2021-06-30,-0.02,-0.02
AMPE,2021-09-30,-0.02,-0.02
AMPE,2021-12-31,-0.04,-0.02
AMPE,2022-03-31,-0.03,-0.02
AMPE,2022-06-30,-0.02,-0.02
AMPG,2020-12-31,,
AMPG,2021-03-31,,
AMPG,2021-06-30,-0.08,
AMPG,2021-09-30,-0.06,
AMPG,2021-12-31,,
AMPG,2022-03-31,0.00,-0.03
AMPG,2022-06-30,-0.04,-0.01
AMPG,2022-09-30,0.06,0.01
AMPH,2016-09-30,0.14,-0.02
AMPH,2016-12-31,0.01,-0.03
AMPH,2017-03-31,0.09,0.06
AMPH,2017-06-30,0.11,0.06
AMPH,2017-09-30,0.07,0.02
AMPH,2017-12-31,0.10,-0.04
AMPH,2018-03-31,-0.05,0.09
AMPH,2018-06-30,0.03,0.08
AMPH,2018-09-30,0.12,0.12
AMPH,2018-12-31,0.13,0.10
AMPH,2019-03-31,0.10,0.03
AMPH,2019-06-30,0.08,0.03
AMPH,2019-09-30,0.10,0.08
AMPH,2019-12-31,0.07,0.05
AMPH,2020-03-31,0.17,0.08
AMPH,2020-06-30,0.16,0.11
AMPH,2020-09-30,0.15,0.13
AMPH,2020-12-31,0.16,0.14
AMPH,2021-03-31,0.27,0.19
AMPH,2021-06-30,0.21,0.21
AMPH,2021-09-30,0.46,0.22
AMPH,2021-12-31,0.42,0.38
AMPH,2022-03-31,0.47,0.33
AMPH,2022-06-30,0.39,0.37
AMPH,2022-09-30,0.38,0.38
AMPH,2022-12-31,0.73,0.38
AMPH,2023-03-31,0.62,0.45
AMPH,2023-06-30,0.65,0.57
AMPH,2023-09-30,1.15,0.70
AMPH,2023-12-31,0.88,0.87
AMPH,2024-03-31,1.04,0.77
AMPH,2024-06-30,0.94,0.78
AMPH,2024-09-30,0.96,1.01
AMPH,2024-12-31,0.92,0.96
AMPL,2020-09-30,,
AMPL,2020-12-31,,
AMPL,2021-03-31,,
AMPL,2021-06-30,,
AMPL,2021-09-30,-0.05,-0.14
AMPL,2021-12-31,-0.05,-0.08
AMPL,2022-03-31,-0.07,-0.10
AMPL,2022-06-30,-0.08,-0.12
AMPL,2022-09-30,-0.03,-0.08
AMPL,2022-12-31,-0.03,-0.04
AMPL,2023-03-31,-0.04,-0.06
AMPL,2023-06-30,0.02,0.02
AMPL,2023-09-30,0.05,0.02
AMPL,2023-12-31,0.04,0.03
AMPL,2024-03-31,0.01,0.00
AMPL,2024-06-30,0.00,-0.01
AMPL,2024-09-30,-0.14,-0.18
AMPL,2024-12-31,0.02,0.01
AMPS,2020-09-30,,
AMPS,2020-12-31,,
AMPS,2021-03-31,,
AMPS,2021-06-30,,
AMPS,2021-09-30,,
AMPS,2021-12-31,-0.06,-0.02
AMPS,2022-03-31,-0.03,-0.01
AMPS,2022-06-30,0.02,0.00
AMPS,2022-09-30,0.03,0.03
AMPS,2022-12-31,-0.03,0.00
AMPS,2023-03-31,-0.05,-0.04
AMPS,2023-06-30,0.04,0.04
AMPS,2023-09-30,0.03,0.04
AMPS,2023-12-31,-0.04,-0.02
AMPS,2024-03-31,-0.08,-0.08
AMPS,2024-06-30,0.16,0.03
AMPS,2024-09-30,0.11,0.03
AMPS,2024-12-31,-0.32,-0.04
AMPX,2021-09-30,,
AMPX,2021-12-31,,
AMPX,2022-03-31,,
AMPX,2022-06-30,,
AMPX,2022-09-30,-0.06,-0.11
AMPX,2022-12-31,-0.07,-0.06
AMPX,2023-03-31,-0.11,-0.09
AMPX,2023-06-30,-0.11,-0.11
AMPX,2023-09-30,-0.10,-0.13
AMPX,2023-12-31,-0.11,-0.12
AMPX,2024-03-31,-0.11,-0.11
AMPX,2024-06-30,-0.13,-0.11
AMPX,2024-09-30,-0.10,-0.11
AMPX,2024-12-31,-0.10,-0.11
AMPY,2018-12-31,1.38,
AMPY,2019-03-31,-0.02,
AMPY,2019-06-30,,
AMPY,2019-09-30,0.15,
AMPY,2019-12-31,0.15,0.16
AMPY,2020-03-31,-0.20,-0.04
AMPY,2020-06-30,-0.59,0.23
AMPY,2020-09-30,-0.09,0.24
AMPY,2020-12-31,-0.04,0.06
AMPY,2021-03-31,0.12,0.10
AMPY,2021-06-30,0.18,0.18
AMPY,2021-09-30,0.46,0.22
AMPY,2021-12-31,0.94,
AMPY,2022-03-31,-1.27,
AMPY,2022-06-30,0.73,
AMPY,2022-09-30,1.17,0.17
AMPY,2022-12-31,0.74,-0.07
AMPY,2023-03-31,-0.06,0.03
AMPY,2023-06-30,0.24,0.07
AMPY,2023-09-30,-0.34,0.20
AMPY,2023-12-31,1.07,0.21
AMPY,2024-03-31,-0.24,0.23
AMPY,2024-06-30,0.17,0.31
AMPY,2024-09-30,0.54,0.32
AMPY,2024-12-31,0.13,0.25
AMR,2017-03-31,0.01,
AMR,2017-06-30,0.01,
AMR,2017-09-30,0.00,
AMR,2017-12-31,,
AMR,2018-03-31,-0.04,0.14
AMR,2018-06-30,0.04,0.05
AMR,2018-09-30,0.04,0.05
AMR,2018-12-31,,
AMR,2019-03-31,,
AMR,2019-12-31,-2.04,-2.15
AMR,2020-03-31,-0.63,-1.69
AMR,2020-06-30,-2.96,-2.68
AMR,2020-09-30,-3.75,-3.29
AMR,2020-12-31,-3.00,-2.98
AMR,2021-03-31,-1.78,-2.00
AMR,2021-06-30,-1.01,-0.30
AMR,2021-09-30,4.43,5.45
AMR,2021-12-31,13.30,11.94
AMR,2022-03-31,20.52,18.49
AMR,2022-06-30,30.03,30.89
AMR,2022-09-30,14.21,16.79
AMR,2022-12-31,14.21,16.79
AMR,2023-03-31,17.01,14.22
AMR,2023-06-30,17.01,14.22
AMR,2023-09-30,6.65,6.50
AMR,2023-12-31,12.88,8.78
AMR,2024-03-31,9.59,9.61
AMR,2024-06-30,4.49,4.20
AMR,2024-09-30,0.29,1.60
AMR,2024-12-31,-0.16,-0.07
AMRB,2016-12-31,0.29,0.21
AMRB,2017-03-31,0.18,0.20
AMRB,2017-06-30,0.20,0.20
AMRB,2017-09-30,0.17,0.21
AMRB,2017-12-31,0.19,0.20
AMRB,2018-03-31,0.22,0.23
AMRB,2018-06-30,0.22,0.22
AMRB,2018-09-30,0.20,0.23
AMRB,2018-12-31,0.19,0.24
AMRB,2019-03-31,0.20,0.25
AMRB,2019-06-30,0.22,0.23
AMRB,2019-09-30,0.27,0.25
AMRB,2019-12-31,0.26,0.28
AMRB,2020-03-31,0.24,0.26
AMRB,2020-06-30,0.30,0.25
AMRB,2020-09-30,0.30,0.27
AMRB,2020-12-31,0.36,0.38
AMRB,2021-03-31,0.45,0.37
AMRB,2021-06-30,0.47,0.35
AMRC,2016-09-30,0.16,0.07
AMRC,2016-12-31,0.08,0.04
AMRC,2017-03-31,-0.04,0.02
AMRC,2017-06-30,0.13,0.07
AMRC,2017-09-30,0.18,0.15
AMRC,2017-12-31,0.48,0.14
AMRC,2018-03-31,0.16,0.04
AMRC,2018-06-30,0.18,0.11
AMRC,2018-09-30,0.23,0.15
AMRC,2018-12-31,0.23,0.18
AMRC,2019-03-31,0.02,0.02
AMRC,2019-06-30,0.18,0.17
AMRC,2019-09-30,0.18,0.26
AMRC,2019-12-31,0.46,0.39
AMRC,2020-03-31,0.15,0.07
AMRC,2020-06-30,0.19,0.10
AMRC,2020-09-30,0.38,0.25
AMRC,2020-12-31,0.47,0.30
AMRC,2021-03-31,0.25,0.10
AMRC,2021-06-30,0.34,0.26
AMRC,2021-09-30,0.41,0.34
AMRC,2021-12-31,0.50,0.44
AMRC,2022-03-31,0.36,0.28
AMRC,2022-06-30,0.62,0.45
AMRC,2022-09-30,0.54,0.47
AMRC,2022-12-31,0.35,0.39
AMRC,2023-03-31,0.03,0.04
AMRC,2023-06-30,0.15,0.18
AMRC,2023-09-30,0.40,0.47
AMRC,2023-12-31,0.69,0.60
AMRC,2024-03-31,-0.10,-0.11
AMRC,2024-06-30,0.10,0.25
AMRC,2024-09-30,0.32,0.51
AMRC,2024-12-31,0.88,0.73
AMRH,2016-12-31,-0.18,
AMRH,2017-03-31,-0.09,
AMRH,2017-06-30,-0.26,
AMRH,2017-09-30,-0.31,
AMRH,2017-12-31,-0.09,-0.20
AMRH,2018-03-31,-0.11,-0.08
AMRH,2018-06-30,-0.07,-0.08
AMRH,2018-09-30,-0.08,-0.05
AMRH,2018-12-31,-0.30,
AMRH,2019-03-31,-0.04,
AMRK,2016-09-30,0.27,0.03
AMRK,2016-12-31,0.39,0.33
AMRK,2017-03-31,0.16,0.25
AMRK,2017-06-30,0.17,0.28
AMRK,2017-09-30,0.07,0.23
AMRK,2017-12-31,0.01,-0.12
AMRK,2018-03-31,-0.09,0.00
AMRK,2018-06-30,-0.43,-0.10
AMRK,2018-09-30,0.21,-0.02
AMRK,2018-12-31,0.08,0.12
AMRK,2019-03-31,0.14,0.05
AMRK,2019-06-30,-0.12,
AMRK,2019-09-30,0.02,
AMRK,2019-12-31,0.17,
AMRK,2020-03-31,1.61,
AMRK,2020-06-30,2.49,1.35
AMRK,2020-09-30,3.09,1.50
AMRK,2020-12-31,1.16,1.30
AMRK,2021-03-31,8.84,2.95
AMRK,2021-06-30,4.28,2.40
AMRK,2021-09-30,2.17,1.73
AMRK,2021-12-31,2.61,1.34
AMRK,2022-03-31,4.45,1.94
AMRK,2022-06-30,2.06,1.41
AMRK,2022-09-30,1.93,1.28
AMRK,2022-12-31,1.88,2.22
AMRK,2023-03-31,2.00,1.82
AMRK,2023-06-30,2.42,1.95
AMRK,2023-09-30,1.09,1.88
AMRK,2023-12-31,0.90,1.23
AMRK,2024-03-31,0.49,1.05
AMRK,2024-06-30,0.85,1.44
AMRK,2024-09-30,0.61,0.98
AMRK,2024-12-31,0.55,0.86
AMRN,2016-09-30,-0.08,-0.13
AMRN,2016-12-31,-0.04,-0.09
AMRN,2017-03-31,-0.08,-0.07
AMRN,2017-06-30,-0.05,-0.06
AMRN,2017-09-30,-0.04,-0.05
AMRN,2017-12-31,-0.08,-0.05
AMRN,2018-03-31,-0.08,-0.08
AMRN,2018-06-30,-0.12,-0.10
AMRN,2018-09-30,-0.08,-0.11
AMRN,2018-12-31,-0.11,-0.08
AMRN,2019-03-31,-0.07,-0.11
AMRN,2019-06-30,0.02,-0.01
AMRN,2019-09-30,0.01,-0.01
AMRN,2019-12-31,0.04,0.01
AMRN,2020-03-31,-0.03,-0.03
AMRN,2020-06-30,0.04,-0.04
AMRN,2020-09-30,0.01,0.03
AMRN,2020-12-31,0.04,0.00
AMRN,2021-03-31,0.03,-0.03
AMRN,2021-06-30,0.03,-0.05
AMRN,2021-09-30,0.03,-0.01
AMRN,2021-12-31,0.06,0.03
AMRN,2022-03-31,-0.06,-0.02
AMRN,2022-06-30,-0.18,-0.07
AMRN,2022-09-30,0.02,-0.02
AMRN,2022-12-31,0.02,0.01
AMRN,2023-03-31,0.02,-0.01
AMRN,2023-06-30,0.02,-0.02
AMRN,2023-09-30,0.00,-0.02
AMRN,2023-12-31,0.00,-0.04
AMRN,2024-03-31,-0.01,-0.04
AMRN,2024-06-30,0.01,-0.05
AMRN,2024-09-30,-0.06,-0.06
AMRN,2024-12-31,-0.12,-0.06
AMRS,2016-09-30,-1.05,-0.75
AMRS,2016-12-31,-1.35,-0.75
AMRS,2017-03-31,-1.95,-1.35
AMRS,2017-06-30,-1.36,-1.06
AMRS,2017-09-30,-1.14,-0.77
AMRS,2017-12-31,-0.17,0.07
AMRS,2018-03-31,-0.52,
AMRS,2018-06-30,-1.67,-0.17
AMRS,2018-09-30,-1.67,-0.17
AMRS,2018-12-31,-1.07,-0.42
AMRS,2019-03-31,-0.82,
AMRS,2019-06-30,-0.76,
AMRS,2019-09-30,-0.51,-0.53
AMRS,2019-12-31,-0.70,-0.28
AMRS,2020-03-31,-0.56,-0.19
AMRS,2020-06-30,-0.50,-0.19
AMRS,2020-09-30,-0.41,-0.17
AMRS,2020-12-31,-0.44,-0.11
AMRS,2021-03-31,-1.08,-0.16
AMRS,2021-06-30,-0.16,-0.13
AMRS,2021-09-30,-0.27,-0.15
AMRS,2021-12-31,-0.43,-0.20
AMRS,2022-03-31,-0.37,-0.24
AMRS,2022-06-30,-0.42,-0.28
AMRS,2022-09-30,-0.44,-0.21
AMRS,2022-12-31,-0.52,-0.20
AMRS,2023-03-31,-0.34,-0.34
AMRX,2017-03-31,0.18,0.14
AMRX,2017-06-30,0.23,0.19
AMRX,2017-09-30,0.23,0.19
AMRX,2017-12-31,0.11,0.12
AMRX,2018-03-31,,
AMRX,2018-06-30,0.24,0.23
AMRX,2018-09-30,0.28,0.27
AMRX,2018-12-31,0.33,0.26
AMRX,2019-03-31,0.14,0.18
AMRX,2019-06-30,0.09,0.15
AMRX,2019-09-30,0.04,0.13
AMRX,2019-12-31,0.08,0.05
AMRX,2020-03-31,0.20,0.08
AMRX,2020-06-30,0.13,0.10
AMRX,2020-09-30,0.16,0.13
AMRX,2020-12-31,0.14,0.13
AMRX,2021-03-31,0.20,0.18
AMRX,2021-06-30,0.25,0.18
AMRX,2021-09-30,0.21,0.20
AMRX,2021-12-31,0.18,0.19
AMRX,2022-03-31,0.12,0.12
AMRX,2022-06-30,0.19,0.20
AMRX,2022-09-30,0.14,0.18
AMRX,2022-12-31,0.23,0.21
AMRX,2023-03-31,0.12,0.09
AMRX,2023-06-30,0.19,0.10
AMRX,2023-09-30,0.19,0.12
AMRX,2023-12-31,0.14,0.07
AMRX,2024-03-31,0.14,0.09
AMRX,2024-06-30,0.16,0.14
AMRX,2024-09-30,0.16,0.13
AMRX,2024-12-31,0.12,0.15
AMSC,2016-09-30,-0.60,-0.72
AMSC,2016-12-31,-0.21,-0.39
AMSC,2017-03-31,-0.51,-0.55
AMSC,2017-06-30,-0.92,-1.02
AMSC,2017-09-30,-0.44,-0.70
AMSC,2017-12-31,-0.18,-0.35
AMSC,2018-03-31,-0.25,-0.31
AMSC,2018-06-30,-0.22,-0.33
AMSC,2018-09-30,-0.17,-0.29
AMSC,2018-12-31,-0.15,-0.37
AMSC,2019-03-31,-0.26,-0.26
AMSC,2019-06-30,-0.31,-0.34
AMSC,2019-09-30,-0.09,-0.37
AMSC,2019-12-31,-0.37,-0.34
AMSC,2020-03-31,-0.27,-0.29
AMSC,2020-06-30,-0.11,-0.24
AMSC,2020-09-30,-0.13,-0.18
AMSC,2020-12-31,-0.13,-0.16
AMSC,2021-03-31,-0.21,-0.22
AMSC,2021-06-30,-0.10,-0.16
AMSC,2021-09-30,-0.19,-0.16
AMSC,2021-12-31,-0.17,-0.17
AMSC,2022-03-31,-0.17,-0.16
AMSC,2022-06-30,-0.25,-0.24
AMSC,2022-09-30,-0.23,-0.21
AMSC,2022-12-31,-0.27,-0.25
AMSC,2023-03-31,-0.28,-0.20
AMSC,2023-06-30,-0.08,-0.17
AMSC,2023-09-30,0.00,-0.12
AMSC,2023-12-31,0.03,-0.07
AMSC,2024-03-31,0.05,-0.03
AMSC,2024-06-30,0.08,0.00
AMSC,2024-09-30,0.27,0.04
AMSC,2024-12-31,0.16,0.07
AMSF,2016-12-31,1.04,1.04
AMSF,2017-03-31,0.71,0.90
AMSF,2017-06-30,0.82,0.72
AMSF,2017-09-30,0.87,0.77
AMSF,2017-12-31,0.69,0.83
AMSF,2018-03-31,0.86,0.73
AMSF,2018-06-30,0.92,0.73
AMSF,2018-09-30,1.01,0.75
AMSF,2018-12-31,1.07,0.84
AMSF,2019-03-31,0.91,0.77
AMSF,2019-06-30,0.90,0.77
AMSF,2019-09-30,1.09,0.77
AMSF,2019-12-31,1.70,0.76
AMSF,2020-03-31,0.88,0.73
AMSF,2020-06-30,1.00,0.68
AMSF,2020-09-30,1.16,0.69
AMSF,2020-12-31,1.22,0.80
AMSF,2021-03-31,0.76,0.73
AMSF,2021-06-30,1.04,0.73
AMSF,2021-09-30,1.02,0.73
AMSF,2021-12-31,0.00,0.86
AMSF,2022-03-31,0.82,0.61
AMSF,2022-06-30,0.68,0.59
AMSF,2022-09-30,0.73,0.58
AMSF,2022-12-31,0.84,0.65
AMSF,2023-03-31,0.83,0.66
AMSF,2023-06-30,0.73,0.69
AMSF,2023-09-30,0.61,0.64
AMSF,2023-12-31,0.74,0.66
AMSF,2024-03-31,0.69,0.66
AMSF,2024-06-30,0.58,0.61
AMSF,2024-09-30,0.58,0.56
AMSF,2024-12-31,0.67,0.60
AMSWA,2016-10-31,0.01,0.06
AMSWA,2017-01-31,0.08,0.05
AMSWA,2017-04-30,0.34,0.33
AMSWA,2017-07-31,0.09,0.04
AMSWA,2017-10-31,0.08,0.07
AMSWA,2018-01-31,0.14,0.05
AMSWA,2018-04-30,0.04,0.04
AMSWA,2018-07-31,0.07,0.09
AMSWA,2018-10-31,0.07,0.06
AMSWA,2019-01-31,0.10,0.07
AMSWA,2019-04-30,0.09,0.06
AMSWA,2019-07-31,0.06,0.07
AMSWA,2019-10-31,0.08,0.08
AMSWA,2020-01-31,0.12,0.07
AMSWA,2020-04-30,0.04,0.06
AMSWA,2020-07-31,0.09,0.05
AMSWA,2020-10-31,0.05,0.05
AMSWA,2021-01-31,0.09,0.04
AMSWA,2021-04-30,0.11,0.05
AMSWA,2021-07-31,0.11,0.05
AMSWA,2021-10-31,0.12,0.07
AMSWA,2022-01-31,0.11,0.07
AMSWA,2022-04-30,0.13,0.08
AMSWA,2022-07-31,0.09,0.07
AMSWA,2022-10-31,0.10,0.07
AMSWA,2023-01-31,0.13,0.08
AMSWA,2023-04-30,0.12,0.09
AMSWA,2023-07-31,0.12,0.09
AMSWA,2023-10-31,0.08,0.08
AMSWA,2024-01-31,0.19,0.06
AMSWA,2024-04-30,0.12,0.08
AMSWA,2024-07-31,0.12,0.07
AMT,2016-09-30,0.55,1.44
AMT,2016-12-31,1.47,1.38
AMT,2017-03-31,1.58,1.56
AMT,2017-06-30,1.68,1.61
AMT,2017-09-30,1.73,1.67
AMT,2017-12-31,1.59,1.68
AMT,2018-03-31,1.73,1.76
AMT,2018-06-30,1.90,1.78
AMT,2018-09-30,1.85,1.82
AMT,2018-12-31,2.40,2.30
AMT,2019-03-31,1.84,1.86
AMT,2019-06-30,2.01,1.93
AMT,2019-09-30,2.00,1.96
AMT,2019-12-31,1.95,1.90
AMT,2020-03-31,2.12,2.04
AMT,2020-06-30,2.07,2.05
AMT,2020-09-30,2.23,2.08
AMT,2020-12-31,2.07,2.08
AMT,2021-03-31,2.46,2.32
AMT,2021-06-30,2.42,2.34
AMT,2021-09-30,2.49,2.33
AMT,2021-12-31,2.18,2.17
AMT,2022-03-31,2.55,2.54
AMT,2022-06-30,2.59,2.44
AMT,2022-09-30,2.36,2.42
AMT,2022-12-31,2.34,2.23
AMT,2023-03-31,2.54,2.38
AMT,2023-06-30,2.46,2.36
AMT,2023-09-30,2.58,2.35
AMT,2023-12-31,2.29,2.18
AMT,2024-03-31,2.79,2.55
AMT,2024-06-30,2.79,2.53
AMT,2024-09-30,2.64,2.54
AMT,2024-12-31,2.32,2.33
AMTB,2017-12-31,,
AMTB,2018-03-31,,
AMTB,2018-06-30,,
AMTB,2018-09-30,,
AMTB,2018-12-31,0.47,
AMTB,2019-03-31,0.32,0.29
AMTB,2019-06-30,0.35,0.30
AMTB,2019-09-30,0.30,0.30
AMTB,2019-12-31,0.26,0.21
AMTB,2020-03-31,0.09,0.17
AMTB,2020-06-30,-0.34,-0.14
AMTB,2020-09-30,0.08,0.06
AMTB,2020-12-31,0.27,0.16
AMTB,2021-03-31,0.39,0.25
AMTB,2021-06-30,0.51,0.39
AMTB,2021-09-30,0.47,0.39
AMTB,2021-12-31,0.52,0.39
AMTB,2022-03-31,0.63,0.41
AMTB,2022-06-30,0.45,0.47
AMTB,2022-09-30,0.63,0.55
AMTB,2022-12-31,0.40,0.70
AMTB,2023-03-31,0.59,0.73
AMTB,2023-06-30,0.24,0.21
AMTB,2023-09-30,0.64,0.61
AMTB,2023-12-31,0.46,0.46
AMTB,2024-03-31,0.32,0.36
AMTB,2024-06-30,0.28,0.35
AMTB,2024-09-30,0.27,0.23
AMTB,2024-12-31,0.50,0.27
AMTD,2016-12-31,0.41,0.41
AMTD,2017-03-31,0.40,0.41
AMTD,2017-06-30,0.44,0.41
AMTD,2017-09-30,0.49,0.46
AMTD,2017-12-31,0.80,0.51
AMTD,2018-03-31,0.73,0.72
AMTD,2018-06-30,0.89,0.79
AMTD,2018-09-30,0.92,0.88
AMTD,2018-12-31,1.11,1.00
AMTD,2019-03-31,0.93,0.93
AMTD,2019-06-30,1.04,0.97
AMTD,2019-09-30,1.05,0.97
AMTD,2019-12-31,0.74,0.77
AMTD,2020-03-31,0.86,0.88
AMTD,2020-06-30,1.09,0.84
AMTI,2019-09-30,,
AMTI,2019-12-31,,
AMTI,2020-03-31,,
AMTI,2020-06-30,-1.11,-0.37
AMTI,2020-09-30,-0.48,-0.41
AMTI,2020-12-31,-0.38,-0.46
AMTI,2021-03-31,-0.58,-0.57
AMTI,2021-06-30,-0.62,-0.58
AMTI,2021-09-30,-0.68,-0.60
AMTI,2021-12-31,-0.78,-0.63
AMTI,2022-03-31,-1.10,-0.70
AMTI,2022-06-30,-0.93,-0.65
AMTI,2022-09-30,-0.65,-0.66
AMTI,2022-12-31,-0.58,-0.66
AMTI,2023-03-31,-0.71,-0.61
AMTI,2023-06-30,-0.44,0.77
AMTI,2023-09-30,-0.17,-0.50
AMTM,2024-09-30,0.47,0.37
AMTM,2024-12-31,0.51,0.45
AMTX,2016-09-30,-0.21,-0.27
AMTX,2016-12-31,-0.17,-0.18
AMTX,2017-03-31,-0.43,-0.12
AMTX,2017-06-30,-0.30,-0.24
AMTX,2017-09-30,,
AMTX,2017-12-31,,
AMTX,2018-03-31,-0.32,-0.44
AMTX,2018-06-30,-0.27,-0.39
AMTX,2018-09-30,-0.29,-0.31
AMTX,2019-12-31,-0.33,
AMTX,2020-03-31,-0.58,
AMTX,2020-06-30,0.10,
AMTX,2020-09-30,-0.59,
AMTX,2020-12-31,-0.68,-0.58
AMTX,2021-03-31,-0.69,-0.60
AMTX,2021-06-30,-0.38,-0.47
AMTX,2021-09-30,-0.55,-0.30
AMTX,2021-12-31,-0.03,-0.27
AMTX,2022-03-31,-0.54,-0.37
AMTX,2022-06-30,-0.05,-0.45
AMTX,2022-09-30,-0.46,-0.40
AMTX,2022-12-31,-0.63,-0.34
AMTX,2023-03-31,-0.73,-0.29
AMTX,2023-06-30,-0.68,-0.28
AMTX,2023-09-30,-0.59,-0.23
AMTX,2023-12-31,-0.64,-0.35
AMTX,2024-03-31,-0.58,-0.43
AMTX,2024-06-30,-0.66,-0.58
AMTX,2024-09-30,-0.38,-0.47
AMTX,2024-12-31,-0.36,-0.46
AMWD,2016-10-31,1.10,1.16
AMWD,2017-01-31,0.89,0.81
AMWD,2017-04-30,1.13,1.00
AMWD,2017-07-31,1.23,1.37
AMWD,2017-10-31,1.23,1.24
AMWD,2018-01-31,0.84,0.88
AMWD,2018-04-30,1.64,1.12
AMWD,2018-07-31,2.04,1.96
AMWD,2018-10-31,1.60,1.89
AMWD,2019-01-31,1.40,1.30
AMWD,2019-04-30,1.87,1.88
AMWD,2019-07-31,2.13,1.93
AMWD,2019-10-31,1.84,1.62
AMWD,2020-01-31,1.30,1.40
AMWD,2020-04-30,1.33,1.69
AMWD,2020-07-31,1.66,1.55
AMWD,2020-10-31,1.97,2.06
AMWD,2021-01-31,1.50,1.64
AMWD,2021-04-30,1.28,1.73
AMWD,2021-07-31,0.70,1.41
AMWD,2021-10-31,0.62,0.81
AMWD,2022-01-31,0.60,0.67
AMWD,2022-04-30,1.38,1.34
AMWD,2022-07-31,1.71,1.31
AMWD,2022-10-31,2.24,1.73
AMWD,2023-01-31,1.46,1.75
AMWD,2023-04-30,2.21,1.35
AMWD,2023-07-31,2.78,2.20
AMWD,2023-10-31,2.36,1.84
AMWD,2024-01-31,1.66,1.13
AMWD,2024-04-30,1.70,1.75
AMWL,2019-09-30,,
AMWL,2019-12-31,,
AMWL,2020-03-31,,
AMWL,2020-06-30,,
AMWL,2020-09-30,-0.92,-0.30
AMWL,2020-12-31,-0.92,-0.30
AMWL,2021-03-31,-0.16,-0.18
AMWL,2021-06-30,-0.15,-0.19
AMWL,2021-09-30,-0.20,-0.23
AMWL,2021-12-31,-0.18,-0.28
AMWL,2022-03-31,-0.26,-0.22
AMWL,2022-06-30,-0.25,-0.25
AMWL,2022-09-30,-0.25,-0.26
AMWL,2022-12-31,-0.22,-0.25
AMWL,2023-03-31,-0.24,-0.20
AMWL,2023-06-30,-4.60,-4.20
AMWL,2023-09-30,-4.00,-4.00
AMWL,2023-12-31,-3.40,-3.80
AMWL,2024-03-31,-5.00,-3.60
AMWL,2024-06-30,-3.36,-3.94
AMWL,2024-09-30,-2.87,-3.32
AMWL,2024-12-31,-2.77,-2.82
AMX,2016-09-30,0.03,0.17
AMX,2016-12-31,-0.09,-0.04
AMX,2017-03-31,0.53,0.32
AMX,2017-06-30,0.23,0.32
AMX,2017-09-30,0.05,
AMX,2017-12-31,-0.16,0.14
AMX,2018-03-31,0.29,0.50
AMX,2018-06-30,0.01,0.16
AMX,2018-09-30,0.30,0.33
AMX,2018-12-31,0.15,0.22
AMX,2019-03-31,0.31,0.34
AMX,2019-06-30,0.22,0.31
AMX,2019-09-30,0.20,0.33
AMX,2019-12-31,0.33,0.35
AMX,2020-03-31,-0.45,-0.17
AMX,2020-06-30,0.26,0.24
AMX,2020-09-30,0.26,0.33
AMX,2020-12-31,0.54,0.40
AMX,2021-03-31,0.03,0.33
AMX,2021-06-30,0.64,0.32
AMX,2021-09-30,0.24,0.32
AMX,2021-12-31,0.33,0.43
AMX,2022-03-31,0.47,0.36
AMX,2022-06-30,0.21,0.39
